0;0,6753;0,0723;5537
0;0,6753;0,0668;5539
0;0,6991;0,0625;5541
0;0,6713;0,0609;5539
0;0,6912;0,0593;5539
0;0,6912;0,0577;5540
0;0,6673;0,0562;5989
0;0,6832;0,0548;6382
0;0,6792;0,0534;6694
0;0,6792;0,052;7024
0;0,6991;0,0506;7266
0;0,6832;0,0492;7517
0;0,6753;0,0479;7727
0;0,6753;0,0468;7900
0;0,6792;0,0455;8056
0;0,6713;0,0444;8193
0;0,6713;0,0432;8329
0;0,6753;0,0421;8441
0;0,6792;0,041;8551
0;0,6713;0,0399;8238
0;0,6792;0,0389;7845
0;0,6792;0,0378;7502
0;0,6753;0,0368;7229
0;0,6634;0,0359;7000
0;0,6832;0,035;6777
0;0,6792;0,034;6590
0;0,6832;0,0331;6436
0;0,6673;0,0322;6302
0;0,6872;0,0314;6189
0;0,6912;0,0305;6088
0;0,6792;0,0297;5999
0;0,6832;0,0289;5932
0;0,6832;0,0281;5876
0;0,6713;0,0274;5538
0;0,6753;0,0267;5539
0;0,6753;0,026;5541
0;0,6753;0,0253;5541
0;0,6673;0,0246;5543
0;0,6514;0,024;5539
0;0,6753;0,0234;5539
0;0,6832;0,0227;5538
0;0,6912;0,0221;5539
0;0,6713;0,0215;5542
0;0,6951;0,0209;5538
0;0,6832;0,0203;5535
0;0,6673;0,0198;5537
0;0,6753;0,0193;5539
0;0,6872;0,0188;5539
0;0,6594;0,0183;5540
10;0,6753;0,0274;5540
20;0,6753;0,0699;5538
20;0,6832;0,7938;5541
20;0,6832;1;6016
20;0,6912;1;7968
20;0,6872;1;10350
20;0,6832;1;12737
20;0,6872;1;14758
20;0,6912;1;16488
20;0,6832;1;17797
20;1,0725;1;19045
20;1,3625;1;20108
20;2,3436;1;21002
20;3,2453;1;21729
20;3,7498;1;22301
20;4,3138;1;22865
20;4,4806;1;23340
20;5,7994;1;23732
20;6,1887;1;24058
20;6,7329;1;24319
20;8,0119;1;24549
20;8,2105;1;24760
20;9,4856;1;24911
20;10,2125;1;25013
20;10,8242;1;25127
20;11,0785;1;25214
20;11,1539;1;25311
20;11,8848;1;25365
20;12,6197;1;25415
20;14,1013;1;25456
20;14,4628;1;25474
20;14,427;1;25496
20;15,3605;1;25502
20;16,0914;1;25499
20;17,0924;1;25507
20;17,0169;1;25504
20;18,0973;0,9999;25488
20;18,6256;0,9999;25481
20;18,9712;0,9997;25470
20;19,5273;0,9993;25465
20;20,0874;0,9981;25452
20;20,6673;0,9937;25439
20;20,9454;0,9839;25418
20;21,422;0,9632;25397
20;21,7994;0,9231;25367
20;22,2999;0,8096;25352
20;22,8759;0,4571;25330
20;23,3764;0,1188;25236
20;23,6147;0,0574;24941
20;23,7815;0,0367;24207
20;23,9206;0,0277;22823
20;23,5432;0,0296;21198
20;23,2214;0,0399;19330
20;22,8679;0,0633;17321
20;22,3873;0,1056;15753
20;21,8749;0,1872;14519
20;21,4657;0,3194;13726
20;21,2989;0,4496;13361
20;21,3903;0,4874;13654
20;21,5214;0,4262;14643
20;21,6326;0,3269;15521
20;22,1092;0,192;16138
20;22,3198;0,1074;16388
20;22,0894;0,0824;15912
20;21,8272;0,1013;15040
20;21,5452;0,1628;14329
20;21,3545;0,2471;13653
20;20,997;0,3901;13350
20;21,0288;0,4915;13496
20;21,2195;0,4892;14226
20;21,5809;0,3213;15299
20;22,1887;0,1312;16110
20;21,9305;0,0796;16467
20;22,006;0,0607;16034
20;21,8272;0,0776;15209
20;21,3664;0,1221;14302
20;21,0209;0,248;13596
20;20,9772;0,4121;13144
20;20,7706;0,5624;13276
20;21,2512;0,4668;14166
20;21,8352;0,2323;15209
20;22,0179;0,0864;16142
20;21,6207;0,0696;16313
20;21,8272;0,0697;15825
20;21,2115;0,1333;14921
20;20,9374;0,235;14189
20;20,7984;0,4611;13719
20;20,9295;0,5245;13857
20;21,1122;0,448;14824
20;21,4379;0,2678;15798
20;21,8113;0,124;16550
20;21,8868;0,0644;16758
20;21,7676;0,0505;16196
20;21,4379;0,0721;15230
20;21,1043;0,1427;14331
20;20,7229;0,3308;13673
20;20,6912;0,5399;13375
20;20,9613;0,5574;14003
30;21,998;1;15211
40;21,9027;1;16218
40;22,2006;1;17481
40;22,6296;1;18573
40;23,4677;1;19483
40;23,5909;1;20387
40;23,8888;1;21141
40;24,6872;1;21739
40;25,5094;1;22246
40;25,5412;1;22696
40;26,002;1;23073
40;26,6097;1;23403
40;26,9037;1;23646
40;27,0824;1;23865
40;27,9563;1;24056
40;28,4965;1;24219
40;29,0487;1;24338
40;29,1996;1;24442
40;29,6961;1;24522
40;30,0258;1;24573
40;30,6693;1;24610
40;30,7488;1;24621
40;31,2175;1;24650
40;31,6226;1;24677
40;32,0278;1;24689
40;32,1351;1;24712
40;32,7468;1;24740
40;33,2155;1;24743
40;33,291;1;24743
40;33,8908;1;24737
40;34,3913;1;24725
40;34,431;1;24722
40;34,8878;1;24730
40;35,0943;1;24705
40;35,0149;1;24682
40;35,861;1;24669
40;36,0993;1;24662
40;36,5561;1;24660
40;36,6634;1;24633
40;36,9255;1;24613
40;37,2155;1;24593
40;37,6564;1;24558
40;37,9901;1;24544
40;38,2721;1;24523
40;38,5025;1;24499
40;38,6534;1;24488
40;39,15;1;24455
40;39,1102;1;24437
40;39,5472;0,9999;24433
40;39,567;0,9999;24406
40;40,1589;0,9991;24373
40;40,3059;0,993;24355
40;40,6038;0,9213;24332
40;40,9215;0,722;24308
40;40,8222;0,549;24257
40;41,1639;0,3607;24163
40;41,2354;0,2679;23881
40;41,2274;0,191;23125
40;40,8659;0,2542;21877
40;40,5799;0,4388;20341
40;40,1549;0,8118;19232
40;40,0715;0,9606;19064
40;40,5323;0,9558;19626
40;40,3972;0,9234;20242
40;40,719;0,7655;20776
40;41,0487;0,5555;21279
40;41,0606;0,3366;21598
40;41,2552;0,2088;21626
40;41,4141;0,144;21224
40;40,9891;0,1622;20261
40;40,5402;0,3271;18843
40;39,9166;0,8497;17649
40;39,6862;0,9938;17345
40;40,1509;0,9972;18196
40;40,7627;0,9604;19077
40;40,7269;0,728;19769
40;41,0645;0,3974;20416
40;41,1837;0,2655;20905
40;41,1917;0,1749;21041
40;41,2592;0,1441;20812
40;40,9851;0,1781;19922
40;40,4131;0,3855;18589
40;40,0397;0,8361;17519
40;39,8808;0,9877;17461
40;40,1986;0,9918;18164
40;40,3734;0,9758;19056
40;40,7865;0,8071;19826
40;41,0765;0,4641;20469
40;41,291;0,203;20990
40;41,2473;0,1319;21267
40;41,4181;0,0932;21114
40;41,0645;0,1205;20378
40;40,6872;0,2232;19108
40;40,0874;0,681;17742
40;39,7696;0,9793;17062
40;39,8967;0,9976;17764
50;40,2304;1;18726
50;40,6951;1;19596
50;40,6951;1;20283
50;41,0526;1;20864
60;41,5849;1;21371
70;41,4975;1;21784
70;41,9106;1;22106
70;42,1847;1;22428
60;42,3754;1;22673
60;42,5462;1;22875
60;42,7686;1;23080
60;43,1102;1;23216
60;43,3247;1;23345
60;43,5114;1;23453
60;43,7299;1;23532
60;43,8808;1;23595
60;43,9722;1;23618
60;44,0834;1;23672
60;44,3456;1;23711
60;44,6872;1;23739
60;44,7349;1;23735
60;44,8262;1;23746
60;44,9215;1;23778
60;45,2989;1;23777
60;45,3347;1;23775
60;45,6326;1;23778
60;45,6485;1;23794
60;45,8947;1;23802
60;46,0179;1;23803
60;46,3635;1;23784
60;46,0894;1;23783
60;46,4508;1;23775
60;46,6296;1;23768
60;46,6058;1;23765
60;46,9235;1;23743
60;46,995;1;23732
60;47,3168;1;23695
60;47,281;1;23685
60;47,4677;1;23667
60;47,6147;1;23652
60;47,8491;1;23637
60;47,8292;1;23631
60;48,0397;1;23631
60;47,9762;1;23631
60;48,1946;1;23621
60;48,3138;1;23617
60;48,4409;1;23592
60;48,576;1;23582
60;48,719;1;23577
60;48,6872;1;23575
60;48,8977;1;23567
60;49,0328;1;23548
60;49,1122;1;23533
60;49,0725;1;23522
60;49,1996;1;23508
60;49,5055;1;23490
60;49,4101;1;23480
60;49,5174;1;23496
60;49,5929;1;23509
60;49,6643;1;23494
60;49,863;1;23481
60;49,8431;1;23466
60;49,9742;1;23441
60;49,72;1;23444
60;50,1092;1;23440
60;50,1688;1;23438
60;50,1728;1;23432
60;50,3952;1;23419
60;50,3635;1;23416
60;50,5104;1;23399
60;50,5065;1;23408
60;50,6455;1;23396
60;50,6852;1;23388
60;50,6296;1;23369
60;50,6892;1;23364
60;50,9593;1;23360
60;50,864;1;23346
60;51,0109;1;23334
60;51,0586;1;23303
60;51,1182;1;23293
60;51,2493;1;23294
60;51,3605;1;23302
60;51,146;1;23301
60;51,3287;1;23299
60;51,4002;1;23281
60;51,5194;1;23281
60;51,3923;1;23279
60;51,5392;1;23260
60;51,571;1;23252
60;51,5432;1;23261
60;51,6266;1;23232
60;51,8332;1;23252
60;51,6465;1;23250
60;51,9166;1;23237
60;51,9166;1;23212
60;51,8451;1;23198
60;51,9643;1;23196
50;52,0199;1;23191
50;52,0755;1;23184
50;52,2224;0,0078;23178
50;52,0834;0,0074;23174
50;52,2185;0,0064;23124
50;51,9603;0,0085;22867
50;51,9086;0,0105;22272
50;51,5154;0,0221;21272
50;50,9235;0,0693;19755
50;50,2165;0,3791;18232
50;49,4737;0,9789;16824
50;49,2274;0,9998;16516
50;48,9772;1;17135
50;49,3982;1;18123
50;49,573;0,9999;18929
50;49,7358;0,9998;19549
50;49,7478;0,9996;20139
50;49,6922;0,9995;20630
50;49,9861;0,999;21001
50;50,1212;0,9966;21362
50;50,2642;0,9815;21674
50;50,2125;0,9667;21913
50;50,2324;0,9569;22131
50;50,1807;0,9655;22301
50;50,4548;0,9306;22427
50;50,6693;0,8143;22546
50;50,57;0,6839;22655
50;50,9156;0,488;22677
50;50,7686;0,4446;22465
50;50,4548;0,5152;22011
60;50,2483;1;21276
60;49,9861;1;20956
60;50,1212;1;21210
60;49,998;1;21546
60;50,2046;1;21822
60;50,1966;1;22026
60;50,4508;1;22200
60;50,5978;1;22372
70;50,6256;1;22536
70;50,7448;1;22642
70;50,566;1;22728
70;50,8282;1;22829
70;50,9275;1;22896
70;50,8798;1;22971
70;50,995;1;23031
70;50,8878;1;23063
70;51,3446;1;23089
70;51,2334;1;23114
70;51,5432;1;23147
70;51,3565;1;23167
70;51,4439;1;23190
70;51,6028;1;23202
70;51,6107;1;23207
70;51,5909;1;23238
70;51,6187;1;23220
70;51,718;1;23219
70;51,8133;1;23209
70;51,7974;1;23215
70;51,7498;1;23217
70;51,8769;1;23223
70;52,1231;1;23217
70;52,139;1;23214
70;52,1787;1;23215
70;51,9921;1;23231
70;52,0278;1;23214
70;52,1867;1;23221
70;52,3654;1;23223
70;52,2661;1;23220
70;52,4846;1;23215
70;52,1907;1;23213
70;52,3416;1;23206
80;52,4926;1;23212
80;52,5362;1;23231
80;52,5243;1;23226
80;52,5879;1;23224
80;52,5323;1;23210
80;52,7349;1;23206
80;52,6912;1;23206
80;52,5998;1;23196
80;52,8262;1;23171
80;52,8818;1;23171
80;52,8937;1;23191
80;52,9851;1;23191
80;52,9057;1;23211
80;52,7627;1;23191
80;53,0407;1;23192
80;52,9811;1;23178
80;53,1281;1;23162
80;53,0209;1;23129
80;53,0328;1;23129
80;53,1162;1;23122
80;53,1758;1;23133
80;53,1519;1;23134
80;53,1996;1;23124
80;53,4181;1;23116
80;53,1718;1;23120
80;53,3426;1;23123
80;53,291;1;23114
80;53,3267;1;23094
80;53,4578;1;23083
80;53,4538;1;23072
80;53,5412;1;23060
80;53,4499;1;23066
80;53,4697;1;23066
80;53,3942;1;23067
80;53,3784;1;23067
80;53,3863;1;23067
80;53,6683;1;23069
80;53,9186;1;23070
80;53,5492;1;23080
80;53,6167;1;23114
80;53,6445;1;23097
80;53,4975;1;23095
80;53,716;1;23081
80;53,7597;1;23071
80;53,7358;1;23058
80;53,8312;1;23063
80;53,9305;1;23060
80;53,7438;1;23059
80;54,002;1;23060
80;53,8908;1;23062
80;53,9901;1;23033
80;53,9782;1;23026
80;53,7478;1;23010
80;53,9106;1;23020
80;54,0417;1;23032
80;53,9702;1;23033
80;53,6485;1;23033
80;53,9265;1;23031
80;53,998;1;23029
80;54,002;1;23028
70;54,0536;1;23023
70;54,0338;1;23020
60;54,1807;1;23005
60;54,1688;1;23012
60;54,0894;1;23006
60;54,141;1;23000
60;54,1927;1;22985
60;53,994;1;22979
60;54,284;1;22983
60;54,0298;1;22975
60;54,1291;1;22978
60;54,4191;1;22991
60;54,137;1;23004
60;54,1331;1;23011
60;54,2522;1;22986
60;54,2562;1;22997
60;54,1212;1;22997
60;54,2522;1;23003
60;54,3078;1;23008
60;54,149;1;23000
60;54,3873;1;23020
60;54,4111;1;23019
60;54,423;1;22997
60;54,4191;1;22986
60;54,5263;1;22992
60;54,3913;1;22998
60;54,4508;1;22989
60;54,1569;1;22991
60;54,3793;1;22978
60;54,5223;1;22966
60;54,3515;1;22956
60;54,3833;1;22961
60;54,6177;1;22976
60;54,427;1;22972
60;54,4429;1;22973
60;54,5223;1;22976
60;54,5462;1;22989
60;54,5144;1;22994
50;54,6058;1;23000
50;54,5501;0,0312;22997
50;54,5263;0;22987
50;54,6216;0;22895
50;54,3555;0;22550
50;54,0338;0;21823
50;53,708;0;20570
50;52,9533;0,0001;19196
50;52,3059;0,0005;17767
50;51,7299;0,0038;16029
50;50,7368;0,0425;14524
50;50,1092;0,4026;13226
50;49,2512;0,9959;12091
50;48,5521;1;12348
50;48,8342;1;13887
50;48,997;1;15309
50;49,2473;1;16399
50;49,5015;1;17470
50;49,3307;0,9999;18274
50;49,6087;0,9999;19068
50;49,7319;0,9999;19776
50;49,8272;0,9995;20319
50;49,9067;0,999;20741
50;50,002;0,9976;21112
50;50,1529;0,9931;21473
50;50,3198;0,9745;21740
50;50,4786;0,9093;21990
50;50,6018;0,7798;22219
50;50,4707;0,733;22372
50;50,5382;0,7109;22430
50;50,5184;0,7359;22375
50;50,5382;0,7091;22288
50;50,6574;0,6499;22249
50;50,6216;0,604;22196
50;50,7368;0,5164;22043
50;50,5422;0,5677;21787
50;50,4628;0,6446;21409
50;50,3555;0,7935;21142
50;50,3992;0,8374;21178
50;50,4469;0,8358;21412
50;50,5462;0,7641;21626
50;50,6931;0,6333;21848
50;50,5422;0,5992;21939
50;50,6614;0,5481;21892
50;50,4588;0,6496;21671
50;50,5978;0,6232;21395
50;50,574;0,6487;21388
50;50,4866;0,6452;21314
50;50,427;0,7201;21289
50;50,4508;0,7646;21283
50;50,5382;0,7351;21412
50;50,7329;0,588;21554
50;50,7805;0,4409;21681
50;50,5581;0,4478;21557
50;50,4906;0,558;21221
50;50,149;0,8315;20702
50;50,0854;0,9482;20588
50;50,3714;0,9553;20870
50;50,4429;0,8955;21220
50;50,4786;0,7735;21555
50;50,7368;0,6006;21801
50;50,6137;0,5247;21980
50;50,57;0,4967;21895
50;50,4707;0,615;21547
50;50,4191;0,7037;21203
50;50,3476;0,7954;21214
50;50,5978;0,7284;21362
50;50,6058;0,6347;21605
50;50,4588;0,6;21735
50;50,6018;0,5901;21742
50;50,4508;0,6596;21675
50;50,5541;0,6158;21578
50;50,6931;0,5538;21605
50;50,5501;0,5154;21573
50;50,6256;0,4842;21413
50;50,5223;0,5584;21177
50;50,3118;0,6861;20876
50;50,3476;0,8021;20843
50;50,3357;0,8609;21023
50;50,3714;0,8405;21323
50;50,5819;0,7349;21632
50;50,5104;0,6546;21872
50;50,6216;0,5367;21984
50;50,8481;0,3989;21951
50;50,6773;0,3407;21737
50;50,5263;0,3927;21140
50;50,1728;0,7189;20296
50;49,7637;0,9759;19860
50;50,137;0,9922;20293
50;50,0655;0,9939;20835
50;50,2562;0,9676;21340
50;50,4945;0,8953;21834
50;50,8044;0,5757;22222
50;50,7805;0,3478;22526
60;51,0228;1;22690
60;51,0626;1;22556
60;51,0427;1;22582
60;51,1063;1;22834
60;51,3684;1;23091
60;51,3684;1;23306
60;51,7498;1;23495
60;51,8928;1;23629
60;51,8808;1;23742
60;52,0874;1;23836
60;52,0159;1;23921
60;52,4091;1;24012
60;52,3257;1;24080
60;52,4767;1;24149
60;52,5919;1;24172
60;52,8024;1;24190
60;52,9374;1;24203
60;52,8937;1;24216
60;52,9017;1;24226
60;53,1639;1;24230
60;53,4578;1;24229
60;53,3307;1;24222
60;53,4618;1;24229
60;53,5372;1;24230
60;53,6922;1;24224
60;53,7398;1;24207
60;53,9186;1;24189
60;53,9662;1;24206
60;54,2562;1;24187
60;54,0338;1;24169
60;54,3039;1;24167
60;54,3674;1;24162
60;54,3317;1;24148
60;54,3754;1;24184
60;54,6336;1;24142
60;54,6534;1;24156
60;54,8083;1;24132
60;54,7289;1;24119
60;54,7726;1;24104
60;54,8044;1;24099
60;54,9394;1;24099
60;54,8957;1;24075
60;55,0268;1;24064
60;55,0745;1;24047
60;55,1341;1;24036
60;55,3287;1;24019
60;55,2731;1;24004
60;55,4598;1;23964
60;55,5988;1;23956
60;55,5432;1;23956
60;55,2691;1;23948
60;55,571;1;23937
60;55,718;1;23942
60;55,6902;1;23925
60;55,7736;1;23914
60;55,8888;1;23914
60;55,7656;1;23892
60;55,9682;1;23871
60;55,9126;1;23864
60;55,9404;1;23872
60;56,0675;1;23859
60;56,0675;1;23848
60;56,2542;1;23831
60;56,0079;1;23828
60;56,2145;1;23823
60;56,2463;1;23818
60;56,2979;1;23820
60;56,2502;1;23819
60;56,3615;1;23808
60;56,3734;1;23795
60;56,3257;1;23783
60;56,3416;1;23753
60;56,5402;1;23745
60;56,4012;1;23730
60;56,7229;1;23730
60;56,6197;1;23728
60;56,4489;1;23718
60;56,6395;1;23715
60;56,7349;1;23697
60;56,8183;1;23695
60;56,7031;1;23658
60;56,8222;1;23666
60;56,711;1;23650
60;56,8461;1;23648
60;56,7428;1;23616
60;56,8064;1;23610
60;56,8659;1;23603
60;56,8342;1;23591
60;56,7944;1;23592
60;56,85;1;23580
60;56,9494;1;23569
60;56,7786;1;23570
60;57,0407;1;23556
60;56,862;1;23541
60;56,8739;1;23523
60;56,9215;1;23511
60;56,8937;1;23492
60;56,8421;1;23479
60;56,8898;1;23458
60;57,0804;1;23449
60;57,0804;1;23447
60;56,9414;1;23449
60;57,0089;1;23455
60;56,9851;1;23440
60;57,2115;1;23439
60;57,0606;1;23433
60;57,0328;1;23423
60;56,9374;1;23406
60;57,0169;1;23408
60;57,0328;1;23372
60;57,1003;1;23370
60;56,993;1;23342
60;56,9851;1;23322
60;57,1718;1;23297
60;56,9851;1;23267
60;57,0169;1;23244
60;57,1202;1;23217
60;57,0288;1;23183
60;57,0248;1;23158
60;57,001;1;23128
60;56,8699;1;23109
60;57,0209;1;23098
60;56,8739;1;23078
60;57,0407;1;23068
60;56,9454;1;23064
60;56,9692;1;23040
60;56,9573;1;23037
60;56,9851;1;23017
60;57,0645;1;22993
60;56,8858;1;22992
60;56,9414;1;22997
60;56,9494;1;22994
60;56,9096;1;22990
60;56,9652;1;22989
60;56,9057;1;22995
60;56,7388;1;22990
60;56,7786;1;22969
60;56,9136;1;22946
60;56,8064;1;22936
60;56,8421;1;22943
60;56,8739;1;22921
60;56,9811;1;22909
60;56,85;1;22907
60;56,6514;1;22891
60;56,8143;1;22883
60;56,8461;1;22879
60;56,7507;1;22889
60;56,6912;1;22880
60;56,7507;1;22892
60;56,5641;1;22908
60;56,715;1;22905
60;56,7627;1;22887
60;56,7587;1;22883
60;56,5839;1;22883
60;56,9295;1;22867
60;56,6991;1;22860
60;56,6117;1;22847
60;56,6951;1;22847
60;56,5204;1;22832
60;56,6514;1;22828
60;57,0606;1;22808
60;57,0685;1;22784
60;57,6683;1;22768
60;58,1966;1;22732
60;58,4747;1;22681
60;58,8759;1;22630
60;59,1619;1;22571
60;59,4916;1;22510
60;60,1827;0,9998;22448
60;60,4647;0,9849;22383
60;60,7786;0,6314;22327
60;61,3029;0,1849;22252
60;61,3823;0,0596;22125
60;61,8113;0,0161;21807
60;61,8908;0,0075;20990
60;61,6802;0,0056;19753
60;61,6286;0,0073;18423
60;61,2671;0,0165;16904
60;60,7269;0,0603;15234
60;60,5005;0,2417;13806
60;60,1668;0,7034;12930
60;59,853;0,9688;12845
60;60,3178;0,9778;13875
60;60,7428;0,8418;15011
60;61,1122;0,2834;16025
60;61,5849;0,0574;16808
60;61,8232;0,0144;17301
60;61,8073;0,0063;17368
60;61,9106;0,0042;16952
60;61,7358;0,0048;16028
60;61,2473;0,0108;14938
60;61,0725;0,0323;13835
60;60,6753;0,1236;12611
60;60,29;0,3987;11589
60;59,9563;0,8947;11238
60;59,9166;0,9903;11844
60;60,2383;0,9895;12876
60;60,7944;0,8251;14108
60;61,1519;0,268;15172
60;61,3307;0,0712;15949
60;61,6961;0,022;16559
60;61,8272;0,0091;16761
60;61,7637;0,0055;16440
60;61,7358;0,0054;15656
60;61,2592;0,012;14636
